news_url,title,text,source_name,date,topics,tickers
https://techcrunch.com/2025/11/13/google-takes-on-pinterest-with-a-dedicated-inspirational-images-tab-in-its-mobile-app/,Google takes on Pinterest with a dedicated ‘inspirational' images tab in its mobile app,Google is adding a new feature to its mobile app that could potentially challenge Pinterest in becoming users' first stop for inspirational imagery: a dedicated images tab. The company announced on Wednesday it is introducing a new “Images” icon at the bottom of Google's Search app for iOS and Android devices that will display images personalized to the user's interests.,TechCrunch,"Thu, 13 Nov 2025 11:29:23 -0500",[],GOOGL
https://techxplore.com/news/2025-11-google-pay-millions-south-african.html,Google to pay millions to South African news outlets: Watchdog,"Google will pay more than $40 million to support South African news media, many of them floundering in a digital age, the country's competition authority said Thursday.",TechXplore,"Thu, 13 Nov 2025 10:30:01 -0500",[],GOOGL
https://techxplore.com/news/2025-11-eu-probes-google-news-site.html,EU probes Google over news site rankings,"The EU launched a fresh investigation into Google Thursday over suspicions the US giant is pushing down news outlets in search results, despite retaliation threats from US President Donald Trump.",TechXplore,"Thu, 13 Nov 2025 10:21:32 -0500",[],GOOGL
https://www.reuters.com/legal/litigation/what-are-key-remedies-south-africas-antitrust-probe-involving-google-2025-11-13/,What are the key remedies in South Africa's antitrust probe involving Google?,"South Africa's Competition Commission on Thursday unveiled a sweeping package of remedial measures from global tech platforms, including a 688 million rand ($40 million) media support package agreed with Google and YouTube, following a probe into market dominance.",Reuters,"Thu, 13 Nov 2025 10:03:15 -0500",[],GOOGL
https://techcrunch.com/2025/11/13/eu-launches-antitrust-probe-into-how-googles-anti-spam-policy-affects-publishers-search-rankings/,EU launches antitrust probe into how Google's anti-spam policy affects publishers' search rankings,The European Commission has launched an investigation into how Google is implementing its “site reputation abuse policy” and its impact on publishers.,TechCrunch,"Thu, 13 Nov 2025 09:43:37 -0500",[],GOOGL
https://seekingalpha.com/article/4843094-too-late-to-buy-alphabet-nope,Too Late To Buy Alphabet? -- Nope,"Alphabet delivered stellar Q3 results, with strong growth in Google Cloud and Search, and robust overall fundamentals. GOOGL's aggressive CAPEX is justified by surging demand, especially in AI and cloud, with impressive backlog and expanding margins. Valuation has risen but remains attractive compared to IT sector peers; fundamentals support continued multiple expansion and upside potential.",Seeking Alpha,"Thu, 13 Nov 2025 09:32:02 -0500",['paylimitwall'],GOOGL
https://www.reuters.com/business/media-telecom/south-african-media-get-funding-package-google-after-antitrust-probe-2025-11-13/,South African media get funding package from Google after antitrust probe,"South Africa's competition regulator announced on Thursday a series of concessions from global tech platforms, including a 688 million rand ($40 million) media support package agreed with Google and YouTube, following an investigation into the sector.",Reuters,"Thu, 13 Nov 2025 08:51:21 -0500",[],GOOGL
https://invezz.com/news/2025/11/13/eu-opens-new-probe-into-google-over-news-publisher-rankings/?utm_source=snapi,EU opens new probe into Google over news publisher rankings,The European Commission has launched a fresh investigation into Alphabet's Google over whether its search ranking practices disadvantage news publishers and breach the European Union's Digital Markets Act (DMA).,Invezz,"Thu, 13 Nov 2025 08:36:45 -0500",[],GOOGL
https://www.benzinga.com/markets/tech/25/11/48831900/teslas-robotaxi-revolution-is-still-downloading-waymos-already-in-the-fast-lane?utm_source=snapi,Tesla's Robotaxi Revolution Is Still Downloading — Waymo's Already In The Fast Lane,"If you're stuck behind a polite, speed-limit-loving car on a California freeway, there's a good chance it's Waymo — the robotaxi that's now officially conquering highways across San Francisco, Los Angeles and Phoenix. And while the Tesla Inc (NASDAQ: TSLA) CEO Elon Musk keeps promising a self-driving future that spreads ""faster than any technology ever,"" Waymo is quietly doing the unglamorous thing: actually launching it.",Benzinga,"Thu, 13 Nov 2025 08:27:42 -0500",['paywall'],GOOGL
https://www.youtube.com/watch?v=UTHM3b5IrZg,"Delta CEO talks shutdown, airline entertainment, future of travel, partnerships with Uber, YouTube","Delta Air Lines (DAL) CEO, Ed Bastian, sits down with Yahoo Finance Executive Editor Brian Sozzi to discuss how Delta and the airline industry have been impacted by the government shutdown, what the future of travel looks like, how artificial intelligence (AI) might play a part in airline travel, and more. For full interviews, highlights, and key insights, check out more from Yahoo Finance Invest here: https://finance.yahoo.com/topic/yf-invest/ #youtube #invest #Delta #airlines #travel #vacation About Yahoo Finance: Yahoo Finance provides free stock ticker data, up-to-date news, portfolio management resources, comprehensive market data, advanced tools, and more information to help you manage your financial life.",Yahoo Finance,"Thu, 13 Nov 2025 08:01:06 -0500",['CEO'],GOOGL
https://deadline.com/2025/11/disney-cfo-on-outube-tv-carriage-battle-1236616203/,Disney CFO On YouTube TV Carriage Fight – “We're Ready To Go As Long As They Want To”,“We're in the middle of negotiations right now. Things are live. They're happening.,Deadline,"Thu, 13 Nov 2025 07:46:43 -0500",['CFO'],GOOGL
https://seekingalpha.com/article/4843047-2-years-of-rise-of-magnificent-seven-tech-stocks,2 Years Of The Rise Of The 'Magnificent Seven' Tech Stocks,"The seven companies that make up the S&P 500's ""Magnificent Seven"" stocks have been on the rise for some time. Two years ago, they combined to account for 30% of the total valuation of the S&P 500 (SPX).",Seeking Alpha,"Thu, 13 Nov 2025 07:36:00 -0500",['paylimitwall'],GOOGL
https://www.fool.com/investing/2025/11/13/palantir-stock-vs-alphabet-stock-wall-street-says/,Palantir Stock vs. Alphabet Stock: Wall Street Says to Buy Only One,Palantir and Alphabet have emerged as major players in the high-growth AI market. Both are generating strong revenue growth -- and they see ongoing demand from customers.,The Motley Fool,"Thu, 13 Nov 2025 07:33:00 -0500",[],GOOGL
https://www.wsj.com/tech/eu-opens-new-digital-markets-act-investigation-into-alphabets-google-f40ef557,EU Investigates Alphabet's Google over Publishers' Ranking Policy,The European Commission opened a new investigation into how the tech giant ranks news publishers in search results.,WSJ,"Thu, 13 Nov 2025 07:21:00 -0500",['paywall'],GOOGL
https://www.theguardian.com/technology/2025/nov/13/eu-investigates-google-search-over-demoting-commercial-content-from-news-media,EU investigates Google over ‘demoting' commercial content from news media,Officials say effective invisibilty in search results could be leading to unfair ‘loss of revenue',The Guardian,"Thu, 13 Nov 2025 06:09:13 -0500",[],GOOGL
